Cell Phenotype,,Cell Phenotype,0,1,Topic attribution,FCS file,Condition
N°17,353082,N°17,-0.36085847,12.711649,0,0756.FCS,aml
N°17,415900,N°17,-1.648624,9.616856,0,1636.FCS,aml
N°17,434855,N°17,-0.24717082,12.47813,0,1764.FCS,aml
N°17,444304,N°17,-1.5586194,13.588805,0,1884.FCS,aml
N°17,394511,N°17,-3.6824923,12.076457,0,1204.FCS,aml
N°17,333088,N°17,-1.2545245,13.413099,0,0388.FCS,aml
N°17,403118,N°17,-1.1662426,12.801469,0,1316.FCS,aml
N°17,310231,N°17,0.07652264,12.249065,0,0068.FCS,aml
N°17,404883,N°17,-0.7019682,11.9819565,0,1316.FCS,aml
N°17,426792,N°17,-3.3083827,12.006407,0,1684.FCS,aml
N°17,335206,N°17,-2.319709,10.853562,0,0476.FCS,aml
N°17,391501,N°17,-1.5296444,12.876034,0,1204.FCS,aml
N°17,489114,N°17,-2.6525385,10.647877,0,2692.FCS,aml
N°17,352946,N°17,-1.5123363,10.17621,0,0756.FCS,aml
N°17,353164,N°17,-1.6675458,10.223081,0,0756.FCS,aml
N°17,412633,N°17,-2.2606437,10.432956,0,1620.FCS,aml
N°17,430140,N°17,-2.868039,11.18122,0,1748.FCS,aml
N°17,425306,N°17,-2.883653,12.293558,0,1684.FCS,aml
N°17,77775,N°17,-0.50350976,13.417066,0,1628.FCS,normal
N°17,442893,N°17,0.57163703,11.444255,0,1812.FCS,aml
N°17,347765,N°17,0.7290868,13.0245285,0,0708.FCS,aml
N°17,404933,N°17,-0.15570804,12.724079,0,1316.FCS,aml
N°17,470289,N°17,0.80877864,13.374767,0,2276.FCS,aml
N°17,486966,N°17,-2.1920784,12.601704,0,2692.FCS,aml
N°17,438343,N°17,-1.3881716,12.220103,0,1812.FCS,aml
N°17,328499,N°17,-3.1428292,12.684109,0,0292.FCS,aml
N°17,406229,N°17,0.44169572,13.044491,0,1316.FCS,aml
N°17,390973,N°17,-2.9793293,11.599421,0,1204.FCS,aml
N°17,498215,N°17,-2.0894117,14.445826,0,2780.FCS,aml
N°17,462602,N°17,-0.0058409628,12.951698,0,2092.FCS,aml
N°17,402716,N°17,0.73597443,11.570792,0,1316.FCS,aml
N°17,438707,N°17,-1.9527248,10.629715,0,1812.FCS,aml
N°17,489710,N°17,-1.2637686,14.262015,0,2692.FCS,aml
N°17,331645,N°17,-2.067601,12.650868,0,0388.FCS,aml
N°17,328343,N°17,-2.7236495,12.150647,0,0292.FCS,aml
N°17,349794,N°17,0.09044752,13.707497,0,0708.FCS,aml
N°17,2083,N°17,-2.2052472,11.211415,0,1572.FCS,normal
N°17,405086,N°17,-0.7866133,14.323977,0,1316.FCS,aml
N°17,424843,N°17,-0.27559674,12.930306,0,1684.FCS,aml
N°17,442610,N°17,-0.399935,12.646539,0,1812.FCS,aml
N°17,94725,N°17,0.48683867,12.366782,0,1492.FCS,normal
N°17,439075,N°17,-2.3545794,11.777125,0,1812.FCS,aml
N°17,491261,N°17,-0.91558856,10.960977,0,2692.FCS,aml
N°17,341649,N°17,-1.041745,12.666495,0,0532.FCS,aml
N°17,424975,N°17,-3.0588934,12.290306,0,1684.FCS,aml
N°17,324030,N°17,-2.7801733,13.04991,0,0292.FCS,aml
N°17,407475,N°17,-2.709594,13.638652,0,1372.FCS,aml
N°17,334439,N°17,-2.6871305,10.691438,0,0460.FCS,aml
N°17,334388,N°17,-0.5299886,10.696509,0,0460.FCS,aml
N°17,411617,N°17,-1.0300385,11.326911,0,1388.FCS,aml
N°17,408256,N°17,-2.660401,10.31419,0,1372.FCS,aml
N°17,403580,N°17,-2.1899064,12.142027,0,1316.FCS,aml
N°17,350300,N°17,0.6179226,13.973307,0,0708.FCS,aml
N°17,344577,N°17,-0.9022711,13.764896,0,0700.FCS,aml
N°17,59305,N°17,0.33361393,12.441683,0,0588.FCS,normal
N°17,61455,N°17,-0.17445445,12.455333,0,0764.FCS,normal
N°17,441924,N°17,-0.80800706,13.231706,0,1812.FCS,aml
N°17,370829,N°17,0.028979387,12.559662,0,0836.FCS,aml
N°17,404021,N°17,-1.0640318,12.851562,0,1316.FCS,aml
N°17,479162,N°17,-1.9260167,11.808127,0,2508.FCS,aml
N°17,349117,N°17,0.1609722,11.577608,0,0708.FCS,aml
N°17,399994,N°17,-1.8953106,11.559519,0,1316.FCS,aml
N°17,424211,N°17,-0.9916459,10.7271185,0,1684.FCS,aml
N°17,424063,N°17,-2.4473338,12.020589,0,1684.FCS,aml
N°17,316833,N°17,-0.46252605,14.279194,0,0260.FCS,aml
N°17,352726,N°17,-2.0470858,11.612468,0,0756.FCS,aml
N°17,328377,N°17,-2.0777588,11.554822,0,0292.FCS,aml
N°17,476686,N°17,-2.7552702,11.358689,0,2388.FCS,aml
N°17,392295,N°17,-1.6649517,12.807982,0,1204.FCS,aml
N°17,490899,N°17,-2.9124389,12.93988,0,2692.FCS,aml
N°17,402456,N°17,-0.951787,13.628917,0,1316.FCS,aml
N°17,417240,N°17,-0.81129164,11.3666115,0,1636.FCS,aml
N°17,326584,N°17,-3.5208244,11.22878,0,0292.FCS,aml
N°17,436848,N°17,-2.2095807,11.534698,0,1764.FCS,aml
N°17,502855,N°17,-2.6369581,14.085679,0,2780.FCS,aml
N°17,336190,N°17,-2.015622,10.841685,0,0476.FCS,aml
N°17,398150,N°17,-3.6988819,12.2677555,0,1204.FCS,aml
N°17,440668,N°17,-1.4433969,11.572272,0,1812.FCS,aml
N°17,470788,N°17,0.9485094,11.460465,0,2276.FCS,aml
N°17,341714,N°17,-1.0447482,10.862384,0,0532.FCS,aml
N°17,426215,N°17,-3.7288768,12.492718,0,1684.FCS,aml
N°17,422362,N°17,0.052071862,11.996967,0,1684.FCS,aml
N°17,405019,N°17,-0.15554498,14.086285,0,1316.FCS,aml
N°17,405723,N°17,-1.6289926,11.883849,0,1316.FCS,aml
N°17,400175,N°17,-2.1555789,12.083576,0,1316.FCS,aml
N°17,116259,N°17,0.17058675,12.442534,0,0396.FCS,normal
N°17,361581,N°17,0.8488762,13.432344,0,0804.FCS,aml
N°17,436945,N°17,-3.4081519,12.375574,0,1764.FCS,aml
N°17,400816,N°17,-1.0243671,13.692254,0,1316.FCS,aml
N°17,381988,N°17,-0.74614245,10.893953,0,0932.FCS,aml
N°17,334402,N°17,-0.6423967,11.3711605,0,0460.FCS,aml
N°17,340145,N°17,0.3783929,11.816017,0,0532.FCS,aml
N°17,334391,N°17,-2.1864593,9.143693,0,0460.FCS,aml
N°17,435089,N°17,-1.9810629,13.315382,0,1764.FCS,aml
N°17,423666,N°17,-4.0403457,12.826018,0,1684.FCS,aml
N°17,349971,N°17,0.49667126,12.212534,0,0708.FCS,aml
N°17,403210,N°17,-1.7437783,10.635308,0,1316.FCS,aml
N°17,441389,N°17,-0.24991657,10.80031,0,1812.FCS,aml
N°17,469498,N°17,0.10826545,11.924984,0,2276.FCS,aml
N°17,327221,N°17,-2.8350196,10.730849,0,0292.FCS,aml
N°17,328657,N°17,-2.797091,11.923502,0,0292.FCS,aml
N°17,405848,N°17,-0.84930915,11.783971,0,1316.FCS,aml
N°17,416475,N°17,-2.8474474,11.737605,0,1636.FCS,aml
N°17,405983,N°17,-1.2857589,12.09251,0,1316.FCS,aml
N°17,437996,N°17,1.193642,12.186166,0,1812.FCS,aml
N°17,339853,N°17,-1.9410453,12.538029,0,0532.FCS,aml
N°17,397567,N°17,-3.815575,12.669946,0,1204.FCS,aml
N°17,331234,N°17,0.113892235,12.714072,0,0388.FCS,aml
N°17,324948,N°17,-2.6787786,11.1153,0,0292.FCS,aml
N°17,357598,N°17,-0.31827298,10.642864,0,0756.FCS,aml
N°17,333258,N°17,-0.26780543,11.945343,0,0388.FCS,aml
N°17,402511,N°17,0.35019183,11.85827,0,1316.FCS,aml
N°17,426015,N°17,-3.525174,12.546051,0,1684.FCS,aml
N°17,400087,N°17,0.9469084,12.079237,0,1316.FCS,aml
N°17,333215,N°17,-1.9873822,13.290891,0,0388.FCS,aml
N°17,332744,N°17,-0.38717487,11.57261,0,0388.FCS,aml
N°17,355846,N°17,-3.2410526,12.267413,0,0756.FCS,aml
N°17,420073,N°17,-3.104984,12.384795,0,1636.FCS,aml
N°17,425588,N°17,-2.5404487,11.645511,0,1684.FCS,aml
N°17,403880,N°17,-2.7253344,12.484972,0,1316.FCS,aml
N°17,501766,N°17,-1.9802516,13.390411,0,2780.FCS,aml
N°17,487272,N°17,-1.8419062,13.537093,0,2692.FCS,aml
N°17,324249,N°17,-2.8129044,11.798656,0,0292.FCS,aml
N°17,349850,N°17,-0.38237923,12.120056,0,0708.FCS,aml
N°17,441036,N°17,-0.15963605,11.94388,0,1812.FCS,aml
N°17,354411,N°17,-2.2642095,11.126269,0,0756.FCS,aml
N°17,425297,N°17,-2.0613072,11.4039955,0,1684.FCS,aml
N°17,413442,N°17,0.19634728,13.66798,0,1620.FCS,aml
N°17,417322,N°17,-0.7768289,13.134208,0,1636.FCS,aml
N°17,422735,N°17,-3.4600184,11.844577,0,1684.FCS,aml
N°17,393769,N°17,-3.6348898,12.138208,0,1204.FCS,aml
N°17,402222,N°17,0.39540255,13.436256,0,1316.FCS,aml
N°17,404503,N°17,1.1332532,12.245925,0,1316.FCS,aml
N°17,439038,N°17,-1.4676933,10.733939,0,1812.FCS,aml
N°17,436059,N°17,-2.4288843,11.668558,0,1764.FCS,aml
N°17,401456,N°17,-0.8411704,12.559356,0,1316.FCS,aml
N°17,424322,N°17,-2.5448186,12.283033,0,1684.FCS,aml
N°17,423461,N°17,-0.6005335,10.876926,0,1684.FCS,aml
N°17,350760,N°17,-0.75616497,10.954837,0,0756.FCS,aml
N°17,421016,N°17,-1.1044441,10.949699,0,1636.FCS,aml
N°17,330373,N°17,-1.606962,14.19209,0,0388.FCS,aml
N°17,350693,N°17,-3.025709,10.685466,0,0756.FCS,aml
N°17,405096,N°17,-0.5453293,12.721559,0,1316.FCS,aml
N°17,325890,N°17,-2.7872477,11.880058,0,0292.FCS,aml
N°17,442927,N°17,0.79282504,11.22774,0,1812.FCS,aml
N°17,392978,N°17,-3.3640513,11.560753,0,1204.FCS,aml
N°17,396409,N°17,-4.0443263,12.546627,0,1204.FCS,aml
N°17,418689,N°17,-3.6255574,12.425832,0,1636.FCS,aml
N°17,35863,N°17,0.049722165,13.424255,0,2396.FCS,normal
N°17,402360,N°17,-0.03979612,11.24426,0,1316.FCS,aml
N°17,8846,N°17,-0.9891853,14.330591,0,0316.FCS,normal
N°17,345130,N°17,-1.8533233,13.225486,0,0700.FCS,aml
N°17,440976,N°17,0.8643266,11.211455,0,1812.FCS,aml
N°17,340619,N°17,0.22711603,12.401713,0,0532.FCS,aml
N°17,191997,N°17,-0.41061613,13.573231,0,0540.FCS,normal
N°17,402026,N°17,-1.9097105,13.060441,0,1316.FCS,aml
N°17,327099,N°17,-2.3568068,11.466188,0,0292.FCS,aml
N°17,399902,N°17,-1.3991219,12.760339,0,1316.FCS,aml
N°17,330055,N°17,-0.76447,11.763159,0,0388.FCS,aml
N°17,330049,N°17,-2.8626359,12.834239,0,0388.FCS,aml
N°17,403595,N°17,-0.6752924,12.61485,0,1316.FCS,aml
N°17,402708,N°17,0.29742274,13.200327,0,1316.FCS,aml
N°17,404997,N°17,-0.44316155,13.142377,0,1316.FCS,aml
N°17,132648,N°17,-2.502066,10.003644,0,1276.FCS,normal
N°17,423496,N°17,-2.3172853,10.090117,0,1684.FCS,aml
N°17,490541,N°17,-1.0863913,13.86573,0,2692.FCS,aml
N°17,500471,N°17,-1.9837359,13.799011,0,2780.FCS,aml
N°17,340626,N°17,-1.9405041,12.256019,0,0532.FCS,aml
N°17,350104,N°17,0.1872226,12.094957,0,0708.FCS,aml
N°17,433211,N°17,-2.008852,14.001089,0,1748.FCS,aml
N°17,95700,N°17,-1.9229283,12.625523,0,1492.FCS,normal
N°17,443344,N°17,-1.2872092,12.17116,0,1812.FCS,aml
N°17,333191,N°17,-1.994435,14.182205,0,0388.FCS,aml
N°17,327169,N°17,-3.071183,12.156862,0,0292.FCS,aml
N°17,316014,N°17,-2.081027,9.624178,0,0204.FCS,aml
N°17,333024,N°17,-2.2633607,11.729166,0,0388.FCS,aml
N°17,338385,N°17,-0.71499014,11.300241,0,0532.FCS,aml
N°17,341016,N°17,0.26032707,12.064055,0,0532.FCS,aml
N°17,401866,N°17,-0.8906294,11.750831,0,1316.FCS,aml
N°17,437038,N°17,-1.1583333,12.646874,0,1764.FCS,aml
N°17,333581,N°17,-0.017703583,12.795044,0,0460.FCS,aml
N°17,435421,N°17,-2.6737645,11.322403,0,1764.FCS,aml
N°17,397474,N°17,-2.2332752,10.561637,0,1204.FCS,aml
N°17,379014,N°17,-1.145551,14.4391575,0,0932.FCS,aml
N°17,339856,N°17,0.97101724,12.502801,0,0532.FCS,aml
N°17,362238,N°17,-1.8947423,11.73588,0,0804.FCS,aml
N°17,400750,N°17,0.55337983,13.754773,0,1316.FCS,aml
N°17,423318,N°17,-3.008772,12.899399,0,1684.FCS,aml
N°17,334108,N°17,-2.478951,10.416397,0,0460.FCS,aml
N°17,400981,N°17,-0.016760392,14.1202135,0,1316.FCS,aml
N°17,491967,N°17,0.18909314,11.673315,0,2692.FCS,aml
N°17,404923,N°17,0.3629663,12.310376,0,1316.FCS,aml
N°17,490136,N°17,-2.1880805,13.689247,0,2692.FCS,aml
N°17,349861,N°17,1.0364438,11.804417,0,0708.FCS,aml
N°17,351075,N°17,-1.3924711,10.401175,0,0756.FCS,aml
N°17,402649,N°17,-0.013408095,12.209634,0,1316.FCS,aml
N°17,321088,N°17,-2.338177,9.726415,0,0260.FCS,aml
N°17,439662,N°17,-0.37112683,12.084652,0,1812.FCS,aml
N°17,438216,N°17,-1.0027777,11.354351,0,1812.FCS,aml
N°17,437442,N°17,-1.2730249,13.160862,0,1764.FCS,aml
N°17,138354,N°17,0.43566948,12.062538,0,2548.FCS,normal
N°17,331406,N°17,-0.010143426,12.67167,0,0388.FCS,aml
N°17,334153,N°17,-0.44145724,11.55668,0,0460.FCS,aml
N°17,437921,N°17,-0.4852237,12.671338,0,1812.FCS,aml
N°17,355717,N°17,-2.0561388,9.61187,0,0756.FCS,aml
N°17,351250,N°17,-1.9580455,10.457968,0,0756.FCS,aml
N°17,394890,N°17,-4.17204,12.640477,0,1204.FCS,aml
N°17,406180,N°17,-0.57022095,11.942138,0,1316.FCS,aml
N°17,438532,N°17,-2.5648892,11.960883,0,1812.FCS,aml
N°17,381915,N°17,-1.103595,13.415429,0,0932.FCS,aml
N°17,429195,N°17,-2.786217,12.418487,0,1748.FCS,aml
N°17,493675,N°17,-2.5164504,10.425686,0,2716.FCS,aml
N°17,325102,N°17,-2.9591415,12.195579,0,0292.FCS,aml
N°17,352108,N°17,-1.465842,11.953284,0,0756.FCS,aml
N°17,347187,N°17,-0.7012972,13.847643,0,0708.FCS,aml
N°17,401590,N°17,-1.7401155,13.762604,0,1316.FCS,aml
N°17,395626,N°17,-3.0722153,12.583753,0,1204.FCS,aml
N°17,441060,N°17,0.0011413428,13.822936,0,1812.FCS,aml
N°17,419726,N°17,-1.4489621,10.988783,0,1636.FCS,aml
N°17,15505,N°17,-0.5155737,10.912127,0,1508.FCS,normal
N°17,404690,N°17,-2.1144776,13.017878,0,1316.FCS,aml
N°17,391091,N°17,-2.5069869,12.906697,0,1204.FCS,aml
N°17,91303,N°17,1.0298173,11.840288,0,1340.FCS,normal
N°17,352879,N°17,-2.0985875,12.256373,0,0756.FCS,aml
N°17,393683,N°17,-1.3619363,11.473014,0,1204.FCS,aml
N°17,421725,N°17,-2.2872803,12.114684,0,1684.FCS,aml
N°17,470763,N°17,-0.43622002,12.470336,0,2276.FCS,aml
N°17,333724,N°17,-2.2204278,11.140089,0,0460.FCS,aml
N°17,443707,N°17,-2.6125422,13.743085,0,1812.FCS,aml
N°17,436223,N°17,-0.68671715,11.558632,0,1764.FCS,aml
N°17,181152,N°17,0.6544205,11.72686,0,2756.FCS,normal
N°17,379910,N°17,-3.1998525,12.445598,0,0932.FCS,aml
N°17,163876,N°17,-1.7483312,12.955971,0,2172.FCS,normal
N°17,170589,N°17,-1.6246088,13.620875,0,0692.FCS,normal
N°17,410186,N°17,-0.1907231,12.220831,0,1388.FCS,aml
N°17,477116,N°17,-0.5345464,12.651373,0,2508.FCS,aml
N°17,406190,N°17,-0.6976454,11.80284,0,1316.FCS,aml
N°17,2083,N°17,-2.2052472,11.211415,0,1572.FCS,normal
N°17,401902,N°17,1.2264053,13.372715,0,1316.FCS,aml
N°17,420120,N°17,-2.544212,12.034003,0,1636.FCS,aml
N°17,349127,N°17,0.49820408,13.152647,0,0708.FCS,aml
N°17,197118,N°17,-3.0494595,11.402002,0,2180.FCS,normal
N°17,330494,N°17,-2.1000824,13.853421,0,0388.FCS,aml
N°17,489797,N°17,-2.3285725,12.56998,0,2692.FCS,aml
N°17,342047,N°17,-1.421649,10.820773,0,0532.FCS,aml
N°17,122862,N°17,-1.9393464,10.895869,0,0060.FCS,normal
N°17,405041,N°17,-0.29331726,12.850355,0,1316.FCS,aml
N°17,438711,N°17,0.09214967,12.969025,0,1812.FCS,aml
N°17,396741,N°17,-2.3169613,12.395478,0,1204.FCS,aml
N°17,477342,N°17,-1.1749486,12.692285,0,2508.FCS,aml
N°17,436739,N°17,-2.7988687,12.00332,0,1764.FCS,aml
N°17,503382,N°17,-1.8542346,13.887796,0,2780.FCS,aml
N°17,440117,N°17,0.007845511,11.159325,0,1812.FCS,aml
N°17,403543,N°17,0.3535345,11.187964,0,1316.FCS,aml
N°17,451820,N°17,-0.71833116,11.206254,0,2084.FCS,aml
N°17,362550,N°17,-1.171048,10.799033,0,0820.FCS,aml
N°17,27832,N°17,-0.3548862,11.032217,0,0876.FCS,normal
N°17,169002,N°17,-2.1245751,9.738653,0,2172.FCS,normal
N°17,342247,N°17,-1.0489973,14.112884,0,0532.FCS,aml
N°17,503621,N°17,-0.77675086,13.163241,0,2780.FCS,aml
N°17,330413,N°17,-3.0202122,12.253756,0,0388.FCS,aml
N°17,404798,N°17,0.18482636,12.854205,0,1316.FCS,aml
N°17,340662,N°17,-0.34541422,14.22138,0,0532.FCS,aml
N°17,330833,N°17,-2.024161,13.582509,0,0388.FCS,aml
N°17,502616,N°17,-1.5683472,14.064155,0,2780.FCS,aml
N°17,332349,N°17,0.47748065,12.308795,0,0388.FCS,aml
N°17,416593,N°17,-2.6469777,11.370636,0,1636.FCS,aml
N°17,340120,N°17,0.6973661,11.390388,0,0532.FCS,aml
N°17,445875,N°17,-2.021255,11.984188,0,1884.FCS,aml
N°17,423473,N°17,-1.7296039,13.192603,0,1684.FCS,aml
N°17,411704,N°17,-0.6461577,11.548276,0,1388.FCS,aml
N°17,400500,N°17,0.62729794,13.416664,0,1316.FCS,aml
N°17,405125,N°17,-1.5139728,12.521192,0,1316.FCS,aml
N°17,425226,N°17,-2.2226343,10.166652,0,1684.FCS,aml
N°17,10777,N°17,-1.5662018,12.658738,0,0316.FCS,normal
N°17,410176,N°17,-3.4771335,12.316226,0,1388.FCS,aml
N°17,402307,N°17,-0.77399063,13.37833,0,1316.FCS,aml
N°17,395684,N°17,-2.7821586,10.848246,0,1204.FCS,aml
N°17,402887,N°17,-1.980783,12.266153,0,1316.FCS,aml
N°17,404190,N°17,-2.1203592,13.684917,0,1316.FCS,aml
N°17,348188,N°17,0.9304234,12.264771,0,0708.FCS,aml
N°17,442111,N°17,-1.2001717,12.394475,0,1812.FCS,aml
N°17,439936,N°17,0.6331509,13.567716,0,1812.FCS,aml
N°17,357338,N°17,-1.751328,10.7625675,0,0756.FCS,aml
N°17,339294,N°17,-1.0705761,11.631469,0,0532.FCS,aml
N°17,333867,N°17,-1.5569025,10.949704,0,0460.FCS,aml
N°17,332457,N°17,0.07689732,11.76509,0,0388.FCS,aml
N°17,413713,N°17,-0.6721263,11.466991,0,1620.FCS,aml
N°17,404253,N°17,-2.8283355,12.221854,0,1316.FCS,aml
N°17,347397,N°17,0.48676735,13.1742325,0,0708.FCS,aml
N°17,404893,N°17,-0.24778639,12.494907,0,1316.FCS,aml
N°17,195313,N°17,-3.635388,12.87127,0,0540.FCS,normal
N°17,488825,N°17,-0.50456595,13.543297,0,2692.FCS,aml
N°17,354116,N°17,-1.2568107,12.02383,0,0756.FCS,aml
N°17,404017,N°17,1.2272481,13.261888,0,1316.FCS,aml
N°17,437026,N°17,-0.81503165,13.4413805,0,1764.FCS,aml
N°17,323104,N°17,-3.030296,12.766999,0,0292.FCS,aml
N°17,354363,N°17,-1.4499118,10.798915,0,0756.FCS,aml
N°17,177595,N°17,-0.95407647,12.886937,0,2756.FCS,normal
N°17,438076,N°17,-0.27539846,12.240866,0,1812.FCS,aml
N°17,452546,N°17,-2.0624526,11.08051,0,2084.FCS,aml
N°17,403058,N°17,-2.4029093,13.646184,0,1316.FCS,aml
N°17,426828,N°17,-1.949409,12.531687,0,1684.FCS,aml
N°17,455852,N°17,-0.2701473,10.879811,0,2092.FCS,aml
N°17,417246,N°17,-2.967963,12.601552,0,1636.FCS,aml
N°17,400315,N°17,-2.473097,11.008763,0,1316.FCS,aml
N°17,331857,N°17,-2.425609,12.478374,0,0388.FCS,aml
N°17,330817,N°17,-1.9283136,10.334766,0,0388.FCS,aml
N°17,431272,N°17,-1.6170776,9.127898,0,1748.FCS,aml
N°17,348045,N°17,-0.6602999,13.61781,0,0708.FCS,aml
N°17,92957,N°17,-2.729577,11.034839,0,1996.FCS,normal
N°17,482460,N°17,-2.0760062,11.429917,0,2508.FCS,aml
N°17,352133,N°17,0.31650138,12.27598,0,0756.FCS,aml
N°17,475887,N°17,-1.4011875,13.434227,0,2388.FCS,aml
N°17,99346,N°17,-2.987788,11.687031,0,1532.FCS,normal
N°17,474942,N°17,-2.1577115,10.515155,0,2388.FCS,aml
N°17,402746,N°17,0.9519395,13.760343,0,1316.FCS,aml
N°17,209431,N°17,-1.8941839,11.313157,0,2524.FCS,normal
N°17,198187,N°17,-2.6288319,14.055611,0,2180.FCS,normal
N°17,404810,N°17,-1.2074336,12.348687,0,1316.FCS,aml
N°17,477163,N°17,-2.144162,9.941025,0,2508.FCS,aml
N°17,424559,N°17,-3.2398963,12.73375,0,1684.FCS,aml
N°17,442501,N°17,-1.0897816,10.3439045,0,1812.FCS,aml
N°17,333581,N°17,-0.017703583,12.795044,0,0460.FCS,aml
N°17,333545,N°17,-3.1008248,13.343765,0,0388.FCS,aml
N°17,501555,N°17,-1.5911249,13.056297,0,2780.FCS,aml
N°17,406158,N°17,0.08080553,13.5294075,0,1316.FCS,aml
N°17,397537,N°17,-0.352542,13.44025,0,1204.FCS,aml
N°17,404475,N°17,-1.1302637,13.577553,0,1316.FCS,aml
N°17,499054,N°17,-1.9792113,14.072303,0,2780.FCS,aml
N°17,320003,N°17,-2.1489305,12.241327,0,0260.FCS,aml
N°17,410171,N°17,-0.6950665,12.295489,0,1388.FCS,aml
N°17,401699,N°17,0.91910887,11.660225,0,1316.FCS,aml
N°17,495938,N°17,-2.7453644,13.481659,0,2748.FCS,aml
N°17,349816,N°17,0.20109162,13.097299,0,0708.FCS,aml
N°17,487662,N°17,-2.2530155,13.178549,0,2692.FCS,aml
N°17,491076,N°17,-2.4291353,13.859805,0,2692.FCS,aml
N°17,331835,N°17,-0.3372648,11.825899,0,0388.FCS,aml
N°17,363370,N°17,-0.37573037,13.172536,0,0820.FCS,aml
N°17,396219,N°17,-1.1200758,12.353219,0,1204.FCS,aml
N°17,352133,N°17,0.31650138,12.27598,0,0756.FCS,aml
N°17,380981,N°17,-2.3482726,14.070702,0,0932.FCS,aml
N°17,87688,N°17,0.12083405,13.30056,0,1340.FCS,normal
N°17,351014,N°17,-3.7286396,11.711876,0,0756.FCS,aml
N°17,430186,N°17,-3.8831959,12.589452,0,1748.FCS,aml
N°17,227542,N°17,-0.4975195,12.095671,0,2476.FCS,normal
N°17,350608,N°17,0.3782288,11.50553,0,0756.FCS,aml
N°17,350384,N°17,0.5693557,12.328899,0,0708.FCS,aml
N°17,339228,N°17,0.27056783,11.927904,0,0532.FCS,aml
N°17,402792,N°17,0.4474695,13.965877,0,1316.FCS,aml
N°17,400259,N°17,-0.65259516,11.640406,0,1316.FCS,aml
N°17,435801,N°17,-0.8113331,14.43037,0,1764.FCS,aml
N°17,487741,N°17,-2.8889496,11.482446,0,2692.FCS,aml
N°17,438259,N°17,-1.0301802,10.076383,0,1812.FCS,aml
N°17,405924,N°17,-1.0633259,13.600996,0,1316.FCS,aml
N°17,400276,N°17,-0.6818746,12.799663,0,1316.FCS,aml
N°17,16171,N°17,-0.8096048,13.270152,0,1508.FCS,normal
N°17,438907,N°17,-0.8002016,11.307238,0,1812.FCS,aml
N°17,409939,N°17,-0.9539919,12.724824,0,1388.FCS,aml
N°17,310320,N°17,-0.32804158,10.953858,0,0068.FCS,aml
N°17,320748,N°17,0.35047367,12.141789,0,0260.FCS,aml
N°17,393787,N°17,1.1547773,11.654057,0,1204.FCS,aml
N°17,490226,N°17,-1.5523957,13.014156,0,2692.FCS,aml
N°17,353258,N°17,-1.5923661,13.06936,0,0756.FCS,aml
N°17,418118,N°17,-1.6793473,10.311867,0,1636.FCS,aml
N°17,503258,N°17,-2.5562966,13.446405,0,2780.FCS,aml
N°17,502837,N°17,-0.31342903,11.907217,0,2780.FCS,aml
N°17,142582,N°17,-2.3717077,11.63755,0,2548.FCS,normal
N°17,405087,N°17,-1.1532016,11.345702,0,1316.FCS,aml
N°17,500389,N°17,-1.6512325,14.182722,0,2780.FCS,aml
N°17,490396,N°17,-0.9740139,14.037943,0,2692.FCS,aml
N°17,241926,N°17,0.03970963,12.070241,0,2020.FCS,normal
N°17,356173,N°17,1.0175884,12.208382,0,0756.FCS,aml
N°17,348230,N°17,0.21660304,12.037606,0,0708.FCS,aml
N°17,470164,N°17,1.2407842,12.403419,0,2276.FCS,aml
N°17,477975,N°17,0.6719315,11.75228,0,2508.FCS,aml
N°17,391010,N°17,-1.876615,12.724671,0,1204.FCS,aml
N°17,432050,N°17,-2.3169882,11.346244,0,1748.FCS,aml
N°17,489817,N°17,-2.4129324,15.20695,0,2692.FCS,aml
N°17,339968,N°17,0.116584174,13.6971855,0,0532.FCS,aml
N°17,342288,N°17,-2.0403814,11.795807,0,0532.FCS,aml
N°17,340337,N°17,-0.09507596,12.89659,0,0532.FCS,aml
N°17,343059,N°17,-0.31948858,12.687483,0,0700.FCS,aml
N°17,334176,N°17,-1.2356005,9.921093,0,0460.FCS,aml
N°17,329463,N°17,-1.5461055,12.000558,0,0292.FCS,aml
N°17,392511,N°17,-2.5948677,10.125407,0,1204.FCS,aml
N°17,178614,N°17,-2.8088057,12.896987,0,2756.FCS,normal
N°17,330527,N°17,-1.4253289,10.881179,0,0388.FCS,aml
N°17,405974,N°17,-1.717174,14.269243,0,1316.FCS,aml
N°17,419763,N°17,-3.455838,12.510717,0,1636.FCS,aml
N°17,441040,N°17,-1.6310183,11.944193,0,1812.FCS,aml
N°17,328050,N°17,-2.6624908,11.747838,0,0292.FCS,aml
N°17,404894,N°17,0.9496119,12.671646,0,1316.FCS,aml
N°17,350416,N°17,-1.5602382,9.921109,0,0708.FCS,aml
N°17,401402,N°17,1.06373,13.485823,0,1316.FCS,aml
N°17,439044,N°17,-2.0143504,12.501779,0,1812.FCS,aml
N°17,329279,N°17,-3.6639576,12.857443,0,0292.FCS,aml
N°17,405798,N°17,-0.0708059,11.242976,0,1316.FCS,aml
N°17,430040,N°17,-2.503757,12.0858345,0,1748.FCS,aml
N°17,453387,N°17,0.8406969,13.321256,0,2084.FCS,aml
N°17,414538,N°17,-2.1578798,13.642113,0,1620.FCS,aml
N°17,349278,N°17,-1.2282618,12.474933,0,0708.FCS,aml
